component 1,component 2,component 3,component 4,component 5,class
8.793894,6.4054394,1.6055441,2.6558616,3.7966638,STAR
8.916447,3.2073581,2.8402488,7.7646136,1.2705319,QSO
6.467694,2.0437474,4.025956,6.0745587,10.317902,GALAXY
2.9453077,8.257065,7.488129,7.063453,1.4462274,GALAXY
6.073036,3.7483466,3.1670396,6.829719,5.025296,STAR
5.633669,2.1927254,2.7856348,7.66725,2.0943625,GALAXY
2.7388098,2.2526805,1.1056734,8.332127,4.2054396,STAR
5.9014153,4.533491,2.7404933,6.8320727,6.923944,GALAXY
2.0804257,1.3366138,0.6510318,6.6498594,4.3844175,GALAXY
4.05085,6.5541778,6.895353,3.04418,3.3628967,STAR
0.20191233,5.0065527,7.266881,4.969347,5.9267445,GALAXY
5.9160953,8.918006,7.0128717,5.037732,8.698762,GALAXY
2.2822554,8.151326,7.9214134,7.0407267,1.7386186,GALAXY
6.510546,3.227804,3.8140008,2.6894467,10.330268,GALAXY
7.7096877,6.8084416,3.8986168,3.8607721,3.8016384,STAR
5.2078567,1.393007,4.990571,7.53063,9.050616,GALAXY
8.201903,7.866926,5.5669713,4.1826572,7.908237,GALAXY
5.3163767,10.055895,9.069442,5.966542,4.1351976,GALAXY
8.878199,3.1137602,4.064092,5.5610294,0.53355247,QSO
4.5446405,1.7102315,6.014195,6.6312428,8.594912,GALAXY
3.9852216,8.595177,6.78112,7.163286,2.2603621,GALAXY
6.2251997,2.056795,2.2165,8.421792,1.6140352,QSO
6.42086,2.0391903,3.4742203,4.9477854,10.775657,GALAXY
6.891524,5.6168346,6.9451303,5.3367257,1.9653721,STAR
6.514452,6.808093,0.704526,0.8368947,3.8541243,STAR
5.474482,7.5467963,2.0706081,-0.56829345,4.5064797,GALAXY
4.825856,8.265153,9.380699,6.3841805,3.779531,GALAXY
9.806058,2.7885675,3.5933874,6.416209,0.9666072,QSO
6.08208,2.2789376,3.265572,5.757687,10.202867,GALAXY
7.3985944,5.1708264,6.4371276,-0.4898931,2.0391796,STAR
1.3828825,7.379483,7.8989587,5.6925154,4.531189,GALAXY
5.175647,1.0072705,0.80951506,8.302556,1.9320117,QSO
6.842305,4.455381,4.296402,3.7585657,0.93681335,GALAXY
7.3755813,3.7378657,4.9795227,2.606677,3.4295254,STAR
6.09475,2.2042868,2.7463906,7.964878,1.8367045,STAR
4.2596054,11.501541,5.6015563,4.365591,4.2952514,GALAXY
8.334438,5.2350273,5.64442,0.9056748,0.047212556,QSO
3.251502,7.2880325,7.1887903,5.853778,7.197041,GALAXY
5.980202,3.3103938,3.3960252,4.9768815,9.270192,GALAXY
7.270255,7.0238676,1.7181334,2.1046698,4.9630632,STAR
7.075267,6.1867337,6.524358,4.8164787,2.7741165,STAR
7.384091,4.1586394,3.2033412,3.0874355,9.328781,GALAXY
2.6062603,1.3135092,3.3748071,7.2400312,6.6242995,QSO
2.3724983,3.2741818,8.485124,5.8887024,7.8100443,GALAXY
6.7380037,5.146552,5.2230477,1.8205875,10.304207,GALAXY
6.2712827,8.273072,9.894217,6.617095,3.8729527,GALAXY
6.952192,4.866901,5.317483,1.8549643,10.612447,GALAXY
3.6547737,7.370492,7.3058295,5.805956,1.5896016,GALAXY
3.4376822,3.9828072,7.53482,5.160167,9.082203,GALAXY
4.304022,6.927188,7.197279,4.5947323,9.325468,GALAXY
8.754024,6.024115,1.7168115,2.3649616,3.4302795,STAR
4.910925,4.250049,6.285286,3.3898253,10.562223,GALAXY
5.7573733,5.116677,6.446007,2.742472,10.863048,GALAXY
6.338253,3.3989732,2.3114705,6.187129,9.235706,GALAXY
6.7109275,9.146207,6.076041,6.2228794,6.366346,GALAXY
1.8658669,5.89719,7.51795,5.654035,6.9163804,STAR
6.083018,5.6886992,9.678969,6.8752346,2.7458608,GALAXY
1.1277362,9.991918,5.567058,3.0639834,4.5593824,GALAXY
0.6652783,4.6328807,7.7282457,5.360928,6.3991084,GALAXY
7.2120585,2.4258533,1.4709519,8.568038,1.9202033,QSO
-0.04709462,5.8440495,7.4884305,5.184056,6.170466,GALAXY
4.345341,8.70698,8.702662,5.8986063,3.7737546,GALAXY
0.12020984,6.729137,6.607637,4.5422893,5.1006207,GALAXY
4.5493236,9.393852,6.4858155,7.756204,3.7311468,GALAXY
-0.18087584,7.660816,7.901892,5.2859435,5.1975,GALAXY
9.305333,3.4152668,4.82897,2.9950626,-0.007856578,QSO
8.133015,7.494017,5.3883405,3.9334164,8.07798,GALAXY
2.3626862,6.016977,8.4383335,2.6162882,2.861077,GALAXY
3.9709432,9.410723,6.827502,7.78729,4.1366897,GALAXY
5.302854,6.9545546,3.758054,0.08830488,2.9415789,QSO
6.0790877,4.462161,2.6781278,6.449584,7.910959,STAR
5.5804076,6.5699363,4.7607713,0.4013833,2.1499975,QSO
-0.4034381,6.411852,6.3542857,4.3377614,5.114609,GALAXY
0.55467373,7.40409,7.883016,5.287677,4.849813,GALAXY
2.9150186,9.676561,6.8605046,4.887677,3.8977284,GALAXY
2.9914947,6.6859503,7.956854,4.713564,1.8536725,GALAXY
6.905704,1.57541,0.88194287,8.663369,2.4557078,QSO
7.627921,6.98404,1.9200313,2.5643144,4.687031,STAR
4.546629,3.8976998,2.1462336,8.004946,6.325467,GALAXY
4.964803,3.9534006,6.4151907,4.7803574,0.74880755,GALAXY
2.2128913,3.1170852,1.9855585,8.404567,7.2963343,STAR
1.8821278,8.059653,7.8676662,6.728122,5.497402,GALAXY
8.200815,4.7846518,5.0195856,2.4518032,-0.38074982,QSO
8.814462,3.008649,4.9987755,2.4803524,1.6297637,STAR
6.2108526,4.964246,5.6685505,2.1192842,10.61702,STAR
8.758808,5.700428,2.871706,3.1365216,3.2114484,GALAXY
5.0801806,8.607797,6.5814095,6.085592,7.0422077,GALAXY
9.607572,2.093011,4.1021624,4.892673,1.6342967,GALAXY
6.027574,7.6097693,6.1011386,4.6385784,8.114969,GALAXY
4.305854,4.316438,7.6195574,5.5798793,1.4619731,GALAXY
4.7575655,0.8644923,0.3962078,8.42001,2.416836,QSO
6.0218625,2.8925138,4.104416,3.1652722,10.504017,STAR
6.359938,8.990323,6.5418634,5.3302054,7.932143,GALAXY
5.5034037,3.8743427,2.420836,7.0260777,8.333278,STAR
3.1038735,2.6208043,6.3826156,6.140899,5.6276054,GALAXY
7.3142962,5.3691535,5.7169156,0.9990829,0.4649403,QSO
5.2136874,1.8176342,4.647718,7.1015778,9.450774,GALAXY
8.238034,2.044209,3.7185788,6.0212574,3.0567796,STAR
3.7770536,11.214094,6.5078726,4.7338233,4.233753,GALAXY
5.229094,3.1819768,5.0493255,4.1076016,9.96667,GALAXY
8.35107,2.5012453,4.466657,4.1284347,2.6120224,STAR
2.0392408,9.215335,6.213925,4.583672,3.8519092,GALAXY
3.9559991,3.3114505,6.864574,5.2517576,9.099833,STAR
6.5192423,5.691471,5.523452,2.0910823,10.105857,GALAXY
7.313341,6.879199,0.4439468,1.5403607,4.3141007,STAR
5.197911,1.4416912,4.766003,7.747849,9.248004,GALAXY
2.7421887,1.7843907,3.2473202,7.7275996,7.413541,STAR
4.131118,7.113554,6.4288907,2.8187568,3.72151,STAR
1.4388195,6.0908775,4.988035,3.2434118,3.7823398,GALAXY
7.965499,4.576428,5.842039,1.1110913,0.31606412,QSO
3.2353055,2.0619578,7.424154,6.3503304,6.92022,GALAXY
3.2027333,1.0020595,1.2709584,6.6916485,3.002194,QSO
6.066344,5.510416,5.2670083,2.8156815,9.566875,STAR
-0.09851256,7.190458,5.806423,4.047028,4.5633554,GALAXY
1.0559864,7.3959513,8.827336,5.501095,2.8524168,GALAXY
5.8653517,4.4790893,7.810634,5.7315693,1.2191678,GALAXY
7.401751,8.464857,6.1036806,4.3515387,8.208557,GALAXY
3.8836691,3.3894525,7.708511,5.0322,9.758929,GALAXY
4.0818973,2.965761,3.1691103,7.582686,7.926791,GALAXY
6.7805367,6.5293994,6.243345,2.458973,10.219923,GALAXY
4.5887985,1.046206,6.478611,7.1315093,8.162877,GALAXY
9.15872,2.7777698,3.3353853,7.5399766,1.1457245,STAR
1.7413902,4.17421,6.52402,4.7268586,5.064703,GALAXY
8.672924,6.32456,1.2571625,2.2913976,3.6633556,STAR
7.151322,4.652538,5.316269,0.9166269,3.6833506,STAR
6.2731223,1.2629853,0.83647686,8.701,2.1861043,QSO
5.526942,7.3431616,2.2637315,-0.28694615,4.0663185,GALAXY
4.859004,1.5124446,4.7985444,7.663504,8.836735,GALAXY
6.5907,6.762619,5.960023,-0.897169,1.9150147,QSO
1.9297895,2.8040116,2.567374,8.278541,6.911519,QSO
6.273972,1.9138043,4.2858014,4.5913987,11.0878725,GALAXY
6.244932,9.580885,6.6619983,6.06716,7.439391,GALAXY
6.7922115,8.241473,9.100443,5.9029555,3.6573544,GALAXY
2.4419367,8.442167,7.6729097,7.2435713,2.8195138,GALAXY
5.8045406,7.5021825,5.810989,6.0900836,4.114315,GALAXY
6.0523067,2.14763,2.059356,7.2508903,2.6577485,GALAXY
3.8626065,11.078345,5.1784353,4.103571,4.350515,GALAXY
5.6835604,10.585684,8.605425,5.576026,4.1100144,GALAXY
2.4915154,7.4603186,8.046825,5.9133296,1.6129625,GALAXY
7.96116,2.5420318,1.623995,8.305548,2.2347906,QSO
4.3790846,1.2533557,6.8486314,6.818033,8.1037655,QSO
4.3789554,3.7177312,2.032671,8.149016,5.914652,QSO
6.615673,2.8908064,2.8918514,3.9606552,9.987629,STAR
5.165809,4.840622,6.593159,3.2232141,10.756665,GALAXY
3.9837017,1.0884343,0.45038766,8.5971985,2.938876,QSO
8.387816,6.679616,3.1897802,3.8433986,3.7334929,STAR
3.6398084,8.362769,7.244204,6.3744435,7.070817,GALAXY
0.33586198,7.384759,5.366173,3.89093,4.1138887,GALAXY
7.7972374,6.035896,4.7489257,4.575703,2.6999056,GALAXY
1.8540632,2.9593744,1.742755,8.243164,6.9226875,STAR
2.4068525,3.0818787,2.3271322,8.421226,7.4834695,STAR
3.9009595,8.812293,6.837336,7.1892343,5.151206,STAR
5.405117,1.6019924,6.836769,5.968956,10.14172,GALAXY
7.3213253,6.2493277,5.7502465,4.7559643,2.7833457,STAR
2.7708662,8.793378,7.4456124,7.575843,2.7306983,GALAXY
4.5730777,3.8808515,7.6538587,5.6097827,0.9576699,GALAXY
4.091944,8.161423,6.891286,6.1956534,6.78854,STAR
3.676792,6.306495,7.3612127,3.2558436,2.9666169,STAR
7.503026,8.003858,5.86931,3.9282355,8.35609,GALAXY
3.4563527,3.0771275,2.7772148,8.158016,7.971184,GALAXY
1.1255974,7.5248246,8.009321,6.061422,4.997806,GALAXY
8.848072,1.6067958,3.2555423,7.290932,2.901952,STAR
9.766347,3.175854,3.12924,5.990046,1.2868078,QSO
7.397969,6.956861,5.520596,2.869575,9.074679,GALAXY
8.975647,2.736488,5.0581074,2.5698218,1.3056499,STAR
4.6550984,1.0329491,0.10865833,7.6100698,3.5431266,QSO
5.5395007,7.59735,2.3818045,-0.76753604,4.8721323,STAR
1.5911996,3.845558,7.652767,5.6027956,6.3875833,GALAXY
7.6248055,3.594105,5.1249113,2.3039947,3.064151,GALAXY
2.2231617,2.910699,7.9716487,6.0012884,6.6776924,GALAXY
2.1987965,3.0565023,8.376391,5.9801917,7.2730923,GALAXY
1.433385,6.283765,8.143793,5.863684,7.6250324,GALAXY
7.187967,1.5725658,1.694658,9.152882,2.388991,QSO
1.9944528,7.417651,6.6912136,1.3535883,4.338339,GALAXY
6.562631,1.615844,0.80690426,8.220583,2.5096283,QSO
7.1272793,5.639521,5.0091376,1.9481947,9.77989,GALAXY
3.313381,10.491817,4.9539027,3.6888936,4.401163,GALAXY
9.383484,3.4083557,3.0155218,7.0248127,1.120983,QSO
6.2699666,6.73379,3.7131448,-0.2968558,5.1262245,GALAXY
5.5461826,7.353027,4.2063866,-0.8837613,3.2797198,QSO
2.4326417,7.6114135,7.480739,6.3609796,5.7801824,STAR
5.995159,1.6245533,5.232227,5.789214,10.750164,GALAXY
5.4013357,10.923854,8.10954,5.3358254,4.1085463,GALAXY
6.1247125,1.4302672,0.97521555,8.540654,1.8310398,QSO
7.9837017,3.71086,5.5814223,1.4542603,1.892919,QSO
6.30432,3.167775,4.929835,2.7837958,11.060881,GALAXY
6.2293777,4.7912083,4.318757,3.468113,2.0683439,GALAXY
4.7022223,1.5215853,1.7974794,8.050363,2.2876627,GALAXY
8.370757,6.9053884,5.1580143,3.2139122,8.657532,GALAXY
5.693484,1.8055688,5.2768745,5.6243067,10.505702,STAR
1.3289018,3.8757544,7.1923256,5.154475,5.5951724,STAR
5.275359,4.320099,9.146613,6.684351,1.7443284,GALAXY
0.882012,7.58706,8.161821,6.033347,4.919119,STAR
4.6264486,2.8337212,3.505988,6.570179,4.774588,STAR
1.9787046,3.1074688,1.6638514,8.322585,6.8650966,STAR
5.358636,5.7767105,6.2961726,3.077468,10.141312,GALAXY
6.6887193,6.54519,6.38474,2.541644,10.343197,GALAXY
2.4278905,7.425655,6.4056454,1.5196505,4.2905354,GALAXY
1.0221679,7.4353833,8.602185,5.4337335,3.359702,GALAXY
1.3817197,6.713178,7.544828,5.666784,5.9194674,STAR
4.495159,2.2629342,7.8656874,5.606505,9.774886,GALAXY
6.8186836,8.092886,9.213254,6.0157356,3.618728,GALAXY
2.8637497,1.0864835,1.0718973,7.5191126,2.8546982,QSO
4.1775565,0.7636789,0.48909062,7.2481155,2.4420083,QSO
2.309934,2.8742523,7.8290825,6.02389,6.5682144,GALAXY
-0.33652285,8.323781,7.687876,3.62254,4.487847,GALAXY
6.0222497,3.9626102,4.4270225,2.8591723,9.936524,GALAXY
4.752658,3.38526,2.6309724,7.6405826,8.4215145,STAR
8.794698,4.2662168,4.369016,3.528136,-0.33243385,QSO
1.7246076,7.259906,5.699552,4.19919,3.4812512,GALAXY
5.4488497,7.0093374,2.6011302,0.21749714,3.500875,QSO
2.8648994,3.1897094,1.0427175,8.406513,5.543473,STAR
7.2368746,6.5766306,4.5088687,3.5200796,3.837793,GALAXY
1.0034946,4.7754154,7.2303452,5.183103,6.0144563,STAR
4.4552226,4.450941,6.5728006,4.012018,10.009357,GALAXY
2.123426,3.4379127,7.3510933,5.723856,6.2236004,GALAXY
6.665583,2.488468,3.4711165,3.4659266,10.741795,GALAXY
7.518287,4.905793,5.665272,1.2758294,0.5332898,QSO
8.309044,1.4724404,2.7078364,8.136259,3.257244,STAR
5.2797475,7.728647,6.8522983,4.3850217,9.140907,GALAXY
9.53935,3.2658656,3.6660395,6.1095557,0.5302419,QSO
6.3281217,6.083941,4.8433986,0.81696737,1.9666427,GALAXY
8.472725,5.521221,4.135445,4.2244387,2.6363356,STAR
9.549334,3.3888319,4.6686053,3.0207107,0.0913343,STAR
6.4842834,6.9940176,0.5112135,0.78110075,4.295385,GALAXY
2.3732324,1.8327684,0.62283874,8.097516,3.855968,STAR
5.448363,6.2233944,4.58985,1.0134978,2.120953,GALAXY
2.7156112,6.308108,7.8302894,5.519716,8.528198,GALAXY
-0.3899272,6.8873553,5.982136,4.1046505,4.756197,GALAXY
6.3261075,4.833462,3.1208475,6.302738,6.9463887,STAR
4.379951,2.2762942,7.4666586,5.6268806,9.457792,GALAXY
6.281907,1.9228661,1.6341984,8.406808,1.5574628,QSO
7.442814,1.4535398,2.522314,8.391991,3.650357,STAR
1.211693,1.6967314,2.137178,7.344469,6.2353272,GALAXY
3.8982408,1.5157124,7.261631,6.590211,7.6190724,QSO
5.87965,7.3972173,4.389591,-1.4161001,4.341104,STAR
2.6506307,7.2522917,7.821466,5.8955507,7.9951124,GALAXY
7.2510104,6.66164,4.5064406,3.5246181,3.948532,STAR
6.2403417,6.546748,5.9933906,3.4184208,3.8172395,QSO
5.262312,1.3273357,0.47877562,8.064034,3.8413248,QSO
5.6217904,4.205157,6.953346,5.2901998,0.7850281,GALAXY
6.7741947,6.4157286,7.65781,5.1410637,2.8220453,STAR
2.3610485,2.0653512,3.3385022,7.6299906,6.086527,GALAXY
1.2843919,6.8644934,8.858024,4.151654,2.73459,STAR
0.7020204,7.5135517,9.154252,5.720668,2.6176062,GALAXY
6.378151,3.7378757,5.2054462,2.4091554,11.007415,GALAXY
6.9742036,5.954312,6.345841,-0.9303089,2.412212,STAR
9.41323,3.0661068,3.0200925,7.0569453,1.4107639,GALAXY
6.131109,7.0098286,5.4709735,-0.56058276,1.8389714,GALAXY
8.881966,4.1258397,3.8080723,5.094062,-0.014592898,QSO
4.142684,3.1619575,7.8801603,5.0438733,10.028107,GALAXY
8.043329,3.0070422,2.2401626,8.328427,1.5433466,QSO
8.286419,3.154054,2.5004187,8.191577,1.557219,GALAXY
4.7210217,10.77209,5.2679243,4.0134106,4.247777,GALAXY
6.5109987,5.664746,9.215892,6.4312916,2.534513,GALAXY
3.5045602,1.7190593,3.2145276,7.1960263,6.4675517,QSO
5.07067,4.656864,6.068076,3.171232,10.366254,GALAXY
2.116831,6.373265,8.762055,4.1868954,1.9433112,GALAXY
6.6687846,5.3488107,5.0618424,2.1617918,9.887593,GALAXY
6.633106,9.332179,8.808208,5.6156793,3.8995008,GALAXY
3.932423,2.9369519,2.959069,7.9518294,8.232883,GALAXY
3.565922,1.3788671,4.1206174,7.5875487,7.4871273,GALAXY
6.023494,9.187536,9.68602,6.385971,4.076698,GALAXY
0.5312318,7.048506,9.335634,4.155281,2.9303384,GALAXY
4.639862,9.773368,8.677561,5.7704616,3.9925253,GALAXY
1.972652,9.194539,5.9251513,4.2955437,3.9948854,GALAXY
5.270473,3.0180614,6.0509405,3.696758,10.972952,GALAXY
5.753799,4.1980343,6.003142,4.7240057,0.78968054,STAR
6.099935,1.5640991,5.187421,5.9374623,10.771109,GALAXY
5.205545,4.4368076,5.390475,4.041285,1.4676572,GALAXY
7.5756693,2.64698,3.8350153,5.4205465,3.5917811,STAR
5.383618,5.3776584,6.1011677,2.9701123,10.226917,GALAXY
4.3242564,8.559533,6.680289,6.78322,5.471219,GALAXY
4.6058803,2.8230844,6.59647,4.892488,9.95313,GALAXY
6.3844295,9.287162,9.4971895,6.1618853,4.040647,GALAXY
2.0557368,5.2017794,5.5123363,3.2907789,4.0852156,GALAXY
6.5377746,9.597618,8.990935,5.758621,3.9970179,GALAXY
3.0732818,2.3428686,8.158715,6.1823053,7.5962353,GALAXY
4.6274953,2.15772,3.5442512,7.488314,8.477556,GALAXY
9.473292,3.3904722,4.7799683,2.769786,0.17426036,STAR
1.9391648,1.1630915,1.6723979,6.781864,5.1671376,GALAXY
1.5082362,2.4496117,1.3490273,7.983598,5.041195,QSO
8.014684,5.9340377,1.8539392,2.0854049,3.2363954,GALAXY
4.69531,0.9805284,0.92323387,7.9460654,1.8940297,QSO
9.697049,2.2367449,4.281155,4.298968,1.336518,STAR
5.2703257,3.4234207,2.5189521,7.245384,8.584017,GALAXY
3.281162,7.4614577,6.18001,2.140893,4.0773716,STAR
5.5502753,5.703987,5.662282,3.6259975,9.203054,QSO
6.6111135,5.968175,4.2105885,1.2040795,4.758516,STAR
6.299833,2.0811129,5.158296,4.5267158,11.249921,GALAXY
5.3102517,1.4915661,1.11196,9.09901,3.9457233,STAR
4.19353,7.766327,7.090001,5.3887424,8.29341,GALAXY
7.883808,5.0369515,4.1273994,3.8556123,2.4219809,GALAXY
5.990066,5.188662,5.2767634,3.5862305,4.1484866,STAR
6.373196,6.869854,6.500516,3.8105054,3.6788764,STAR
4.1970983,7.616093,7.0281925,5.314785,8.273403,GALAXY
0.59577215,6.568502,5.197862,3.6377854,4.00948,GALAXY
3.5146496,3.431067,2.3468833,8.374069,7.9900866,STAR
4.2438045,1.4938968,6.4784074,6.6951723,8.009441,GALAXY
6.2603693,6.8941684,4.9674172,-1.3389869,4.4947476,STAR
4.3961453,5.3001175,7.009821,3.8788538,10.210342,GALAXY
3.0303228,8.340614,7.3988495,7.1258063,1.5514845,GALAXY
1.119734,8.475721,6.807113,3.1227086,4.241915,STAR
1.4786501,7.1880345,5.1618624,3.8575134,3.4365199,GALAXY
8.238192,2.2838445,3.4636269,7.561739,1.7401413,STAR
6.7525134,4.1413336,2.7362652,5.396587,8.711777,STAR
5.4466443,8.791923,6.216601,6.8288965,4.8364897,GALAXY
1.173172,1.8978839,0.8835953,7.388244,4.9973917,STAR
1.6808622,3.8028867,8.211677,5.773235,7.14233,GALAXY
6.2375407,6.8974833,4.7704463,-1.2386506,4.6275506,STAR
2.9105666,6.043388,8.139306,3.1096768,2.6017764,GALAXY
4.3869553,1.3162323,5.5999475,7.254652,8.176772,GALAXY
3.1413574,3.5637903,8.230628,5.5304146,8.900587,GALAXY
3.0031285,7.928747,5.5916557,1.9499073,4.358979,GALAXY
9.532529,2.2618241,4.4613976,3.9467707,1.3288659,STAR
1.6776693,1.7282952,2.9522605,7.552987,6.4765687,QSO
2.098243,5.5138044,7.530509,5.6079717,7.2276225,STAR
2.2134924,3.281871,8.473581,5.902455,7.603911,GALAXY
5.230702,1.2258787,6.7800584,6.738505,9.386007,GALAXY
6.7337613,6.68945,6.019435,2.4947062,9.880543,GALAXY
6.238767,9.097894,9.650672,6.3236794,4.0301886,GALAXY
5.906499,3.594413,4.4380507,2.805336,10.213235,STAR
0.76934934,9.736207,5.700049,3.44437,4.4451194,GALAXY
7.551818,6.3469195,1.119005,1.6412599,3.5001516,GALAXY
5.5481033,1.9225526,3.8703237,7.476019,9.661626,GALAXY
6.4126806,4.527339,5.031611,4.1578903,1.5597404,GALAXY
5.2375574,7.9086103,9.761246,6.735041,3.783134,GALAXY
9.407706,4.132178,4.322253,3.6412673,-0.34916687,QSO
6.1965156,6.8480473,10.123823,7.0493736,3.509908,GALAXY
0.10786233,5.307726,7.350109,5.063431,6.0688505,GALAXY
5.774037,2.3757524,3.1667886,7.017783,9.683463,GALAXY
1.6619022,8.499124,6.3558373,2.6236153,4.2708874,STAR
7.0855374,5.2473383,5.7326407,5.1554575,1.4695842,STAR
7.8840446,4.484907,3.3189166,3.1522725,9.238654,GALAXY
5.1432343,9.310505,9.281502,6.200641,4.014337,GALAXY
5.2344427,11.358356,6.8506827,4.7988687,4.1583304,GALAXY
4.4808373,8.981085,6.55651,7.262833,4.5995955,GALAXY
2.6029441,0.95149124,0.45853174,6.8964057,4.0249476,QSO
5.484326,2.9132805,2.148996,8.0418,4.8139453,STAR
8.35968,6.558828,5.158164,2.7155557,9.12087,STAR
4.4627123,9.144545,7.141026,6.5156775,7.199375,GALAXY
4.9167457,2.9518518,6.8552666,4.3453646,10.748346,GALAXY
9.417011,4.291787,4.82788,2.2587998,-0.13967791,QSO
5.553215,1.4844671,5.7580714,6.607232,9.931988,GALAXY
0.49043486,7.6887283,8.299803,3.2330124,3.8174105,GALAXY
6.428891,8.28826,6.4504333,4.293775,8.702995,GALAXY
8.725134,3.3068814,3.0776577,7.520676,1.1078346,QSO
7.128787,8.089951,6.2941923,3.5960715,9.034238,GALAXY
7.7344937,4.572279,6.402575,-0.17669186,1.8219478,STAR
-0.29794928,6.759001,7.454499,5.1629524,5.754915,GALAXY
1.7043679,1.3822157,2.8376358,7.117813,5.6907854,QSO
5.863574,2.0659292,2.642163,8.053684,1.9573383,STAR
4.4943457,11.483314,5.7293344,4.4362125,4.2867045,GALAXY
8.468529,2.4466574,3.5412538,7.4047856,1.4172674,QSO
5.7830896,1.271695,5.3914385,7.213321,9.842329,GALAXY
1.5474969,8.286819,6.6206765,2.3022466,4.2519464,STAR
3.998139,2.4860418,0.78962874,8.464638,4.794172,STAR
1.150777,4.9339714,8.267319,5.668451,7.4348106,GALAXY
4.7740192,3.3561034,6.6037307,4.04753,10.627009,GALAXY
4.8217278,3.8687935,7.1037207,4.086587,10.770683,GALAXY
9.19636,3.2443612,4.438203,3.337806,1.1866242,GALAXY
6.244621,7.02843,5.6284533,-0.8726626,2.085937,QSO
9.493742,4.079685,4.312144,3.111187,-0.117747754,QSO
4.055517,8.801986,6.7117167,7.410133,2.222716,GALAXY
6.5554495,6.7941666,5.9046216,-0.81205136,1.8055826,QSO
6.478704,6.509565,3.4411924,0.6039494,5.181763,STAR
8.501306,3.0239708,2.0349057,8.13418,1.7358295,QSO
2.2493432,10.662654,5.672358,4.1001015,4.3041763,GALAXY
5.5305057,6.275975,3.1826031,1.6221819,3.075034,GALAXY
7.952962,1.6930208,3.1561017,7.560833,3.1744344,QSO
9.814483,2.3241258,4.1834035,4.531552,1.1593724,STAR
2.906298,1.3161283,0.42896965,8.066989,3.2778492,STAR
4.6796002,10.862607,5.1893954,4.0366025,4.2643723,GALAXY
2.024194,4.049552,8.490025,5.7299814,8.02674,GALAXY
1.6403304,3.820604,8.374621,5.7902074,7.3247366,GALAXY
0.86694044,7.1019955,8.613695,2.6986103,3.5389855,GALAXY
2.620985,2.6408157,7.9599237,6.1105914,7.0099,GALAXY
8.344056,5.237172,5.6799436,0.8574488,0.045892358,QSO
5.6678615,7.53661,3.8270528,-1.220429,4.2622786,STAR
3.4558797,2.0093322,7.6740074,6.3125186,7.5063877,GALAXY
4.137931,2.2484138,5.6450315,6.3445077,8.144979,STAR
5.043415,3.2727191,2.2453172,7.384732,5.48167,STAR
3.539462,9.0878525,7.262614,7.1698475,5.9284844,GALAXY
4.9357767,6.2326074,9.839026,7.0927444,3.2311392,GALAXY
5.8508925,7.34151,4.7502546,-1.2783357,3.620542,GALAXY
1.9893787,1.1469516,1.3037783,6.3863983,4.5060596,QSO
1.4539449,7.949141,8.577978,6.7687755,2.146487,GALAXY
5.5850058,7.0623274,4.5711675,-0.40990314,2.5990725,QSO
6.2440963,5.3456855,9.237456,6.541603,2.3473063,GALAXY
9.303452,1.8905923,3.7831995,6.1241593,2.135167,STAR
9.035107,3.440659,5.1324615,2.0830555,0.74818623,QSO
4.4272346,3.125511,1.6496929,7.931441,5.517779,STAR
4.1934967,3.505879,2.322914,8.023481,7.9564734,STAR
8.07745,3.0708094,2.6046402,8.264932,1.3869861,QSO
5.522718,0.98816025,0.5615168,8.162961,2.2242012,GALAXY
5.0882044,11.131192,7.7963142,5.251993,4.153853,GALAXY
4.7815228,3.4329932,1.8847666,8.061054,5.465895,STAR
0.9385184,8.271842,6.9908104,1.7851349,4.410068,GALAXY
7.993243,3.1173077,2.3508973,8.359362,1.6753885,QSO
3.6481047,0.8090951,0.74237955,6.7038655,2.7662287,QSO
4.495133,0.9563379,0.74800146,6.914115,2.3427403,QSO
0.88529223,4.2363133,7.4269834,5.189155,5.930096,GALAXY
2.2905607,6.9992185,7.509238,5.979082,6.7692943,STAR
9.491509,3.109519,3.7147439,6.1659555,0.6008396,QSO
1.6066024,1.8741835,2.0889032,7.4201345,6.605321,GALAXY
6.0905113,7.091648,6.678578,3.1390665,10.054491,GALAXY
6.8645263,7.5874424,5.6982765,4.5934243,7.812284,GALAXY
5.5076694,5.7830324,10.079565,7.2885513,3.072021,GALAXY
4.638844,2.5908127,5.714783,5.5608892,9.1445,GALAXY
4.079269,1.1028097,5.9379263,7.123006,7.375161,GALAXY
9.164491,3.5456886,4.002693,5.1161056,0.12734455,QSO
5.3265724,4.6051188,9.4514065,6.9007845,2.1024773,GALAXY
6.0582285,7.0167594,4.6454024,-0.93711436,3.9403138,GALAXY
